"obj_num","name_1","name_2","preset_amt_1","preset_amt_2","preset_amt_3","preset_amt_4","preset_amt_5","preset_amt_6","preset_amt_7","preset_amt_8","preset_amt_9","preset_amt_10","slu_priority","mi_slu_name_1","mi_slu_name_2","mi_slu_name_3","mi_slu_name_4","mi_slu_name_5","mi_slu_name_6","mi_slu_name_7","mi_slu_name_8","mlvl_class_name","prn_def_class_name","class_def_name","maj_grp_name","fam_grp_name","mi_grp_name","cond_grp_mem_name","cond_req_name","cond_allowed_name","nlu_grp","nlu_num","key_num","cost_1","cost_2","cost_3","cost_4","cost_5","cost_6","cost_7","cost_8","cost_9","cost_10"
"73908","PROSECCO","PROSECCO","32","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE- BOTTLE","All Items","","WINE GLASS #","","","","","","","","","","","","","",""
"73910","-SCHRAM BLANC","SCHRAM BLANC","33","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE- BOTTLE","All Items","","WINE GLASS #","","","","","","","","","","","","","",""
"73911","-LUJON REISLING","LUJON  RSLBT","25","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE- BOTTLE","All Items","","WINE GLASS #","","","","","","","","","","","","","",""
"73920","PIONEER MALBEC","PIONEER MALB","42","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE- BOTTLE","All Items","","WINE GLASS #","","","","","","","","","","","","","",""
"73921","CHEHALEM INOX","CHEHLM INOX","44","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE- BOTTLE","All Items","","WINE GLASS #","","","","","","","","","","","","","",""
"73924","ZERBA SANGIOVESE","ZERBA SANG","64","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE- BOTTLE","All Items","","WINE GLASS #","","","","","","","","","","","","","",""
"73930","TERR PG ROSE ","TERR ROS BTL","28","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE- BOTTLE","All Items","","WINE GLASS #","","","","","","","","","","","","","",""
"73931","SWICK RIESLING","SWICK RIESLI","29","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE- BOTTLE","All Items","","WINE GLASS #","","","","","","","","","","","","","",""
"73935","-CH ROSE CRF","CH ROSE CAR","36","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE- BOTTLE","All Items","","WINE GLASS #","BAR MODS","","","","","","","","","","","","",""
"73940","JSCT SB 1/2","JSCT SB 1/2","26","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE- BOTTLE","All Items","","WINE GLASS #","BAR MODS","","","","","","","","","","","","",""
"73941","MONKS ROSE BTL","MONKS ROSE B","37","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE - GLASS","All Items","","WINE GLASS #","","","","","","","","","","","","","",""
"73942","J SCT SB CARAF","JSCT SB CARF","32","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE- BOTTLE","All Items","","WINE GLASS #","BAR MODS","","","","","","","","","","","","",""
"73944","JSCT SB CRF","JSCT SB CRF","48","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE- BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"73945","PROLO CAB CRF","PROLO CARAFE","55","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE- BOTTLE","All Items","","WINE GLASS #","BAR MODS","","","","","","","","","","","","",""
"73961","CH ROSE 1/2","CH ROSE1/2","19","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE- BOTTLE","All Items","","WINE GLASS #","BAR MODS","","","","","","","","","","","","",""
"73963","SINNEAN ZIN","SIN ZIN BTL","59","","","","","","","","","","","WINE, BOTTLE","WINE, RED","WINE, ALL","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE- BOTTLE","All Items","","WINE GLASS #","BAR MODS","","","","","","","","","","","","",""
"73964","IDILICO GARNACHA","IDILICO GARN","35","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE- BOTTLE","All Items","","WINE GLASS #","","","","","","","","","","","","","",""
"73966","CAP ROSE SPARK","","82","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","WINE","","","","","","","","","","","","","","","","","","",""
"73973","BRANDB PN","BRAND PN BTL","38","","","","","","","","","","","WINE, BOTTLE","WINE, ALL","WINE, RED","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE- BOTTLE","All Items","","WINE GLASS #","","","","","","","","","","","","","",""
"73974","JSCT CHAR CARAFE","JSC CHAR CAR","55","","","","","","","","","","","WINE, BOTTLE","WINE, WHITE","WINE, ALL","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE- BOTTLE","All Items","","WINE GLASS #","BAR MODS","","","","","","","","","","","","",""
"73975","ANNE AMIE PG BTL","ANAMIEPG BTL","38","","","","","","","","","","","WINE, BOTTLE","WINE, ALL","WINE, WHITE","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE- BOTTLE","All Items","","WINE GLASS #","","","","","","","","","","","","","",""
"73977","ILLAHE PG ","ILLAHE PG ","36","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE- BOTTLE","All Items","","WINE GLASS #","","","","","","","","","","","","","",""
"73979","OR TERRITORY PN ","OR TR PN BTL","35","","","","","","","","","","","WINE, BOTTLE","WINE, ALL","WINE, RED","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE- BOTTLE","All Items","","WINE GLASS #","","","","","","","","","","","","","",""
"73980","FLEUR LIS ","FLEUR LIS BT","49","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE- BOTTLE","All Items","","WINE GLASS #","","","","","","","","","","","","","",""
"73981","COR CAB FRANC","COR CAB FRA","44","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE- BOTTLE","All Items","","WINE GLASS #","","","","","","","","","","","","","",""
"73983","REUSTLE TEMPRNLO","REUSTLE  TMP","63","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","WINE","WINE","WINE - RED","All Items","","WINE GLASS #","BAR MODS","","","","","","","","","","","","",""
"74001","RED ALE","","5","","","","","","","","","","","","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - DRAFT","All Items","","","BAR MODS","4","1","","","","","","","","","","",""
"74002","CAV STOUT","CAV STOUT","9","","","","","","","","","","","","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - DRAFT","All Items","","","BAR MODS","4","1","","","","","","","","","","",""
"74003","PILSNER ","PILSNER ","5","","","","","","","","","","","","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - DRAFT","All Items","","","BAR MODS","4","1","","","","","","","","","","",""
"74004","AMBER","AMBER","5","","","","","","","","","","","","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - DRAFT","All Items","","","BAR MODS","4","1","","","","","","","","","","",""
"74005","HEFEWEIZEN","DRAFT HEFE","6","","","","","","","","","","","DRAFT BEER","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - DRAFT","All Items","","","BAR MODS","4","1","","","","","","","","","","",""
"74006","WILD CIDER","WILD CIDER","6","","","","","","","","","","","DRAFT BEER","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - DRAFT","All Items","","","BAR MODS","4","1","","","","","","","","","","",""
"74007","KOLSCH","KOLSCH","5","","","","","","","","","","","","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - DRAFT","All Items","","","BAR MODS","4","1","","","","","","","","","","",""
"74008","YACHATS ","YACHATS ","6","","","","","","","","","","","DRAFT BEER","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - DRAFT","All Items","","","BAR MODS","4","1","","","","","","","","","","",""
"74009","LAGER","DRAFT LAGER","6","","","","","","","","","","","DRAFT BEER","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - DRAFT","","","","","4","1","","","","","","","","","","",""
"74011","GRWLR-FILL ONLY","","15","","","","","","","","","","","DRAFT BEER","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - DRAFT","All Items","","","BAR MODS","4","1","","","","","","","","","","",""
"74012","GOLDEN ALE","GOLDEN ALE","6","","","","","","","","","","","DRAFT BEER","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - DRAFT","All Items","","","BAR MODS","4","1","","","","","","","","","","",""
"74013","Yachats beer 2","Yachats beer","6","","","","","","","","","","","","","","","","","","","All Levels","**NO ORDER OUTPUT**","BEER","BEER","BEER - DRAFT","All Items","","","BAR MODS","4","1","","","","","","","","","","",""
"74014","12 OZ. DRAFT","12 OZ. DRAFT","5","","","","","","","","","","","DRAFT BEER","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - DRAFT","All Items","","","BAR MODS","4","1","","","","","","","","","","",""
"74015","RED ALE","DRAFT RED ","6","","","","","","","","","","","","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - DRAFT","All Items","","","BAR MODS","4","1","","","","","","","","","","",""
"74016","LOCAL BEER $5","LOCAL BEER ","5","","","","","","","","","","","DRAFT BEER","BEER, ALL","BAR MODS","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - DRAFT","All Items","","","BAR MODS","4","1","","","","","","","","","","",""
"74017","PORTER","PORTER","6","","","","","","","","","","","","","","","","","","","All Levels","","BEER","BEER","BEER - DRAFT","All Items","","","BAR MODS","4","1","","","","","","","","","","",""
"74018","SMOKY OLD FASH","SMOKY OLD FA","11","","","","","","","","","","","DRINK SPECIALS","DRINK SPECIALS","","","","","","","All Levels","CHECK/BAR","LIQUOR","LIQUOR","MIXED DRINKS","All Items","","","BAR MODS","4","1","","","","","","","","","","",""
"74019","IPA","IPA","6","","","","","","","","","","","DRAFT BEER","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - DRAFT","All Items","","","BAR MODS","4","1","","","","","","","","","","",""
"74020","CANDY CAP","CANDY CAP","12","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","LIQUOR","BEER","BEER - DRAFT","All Items","","","BAR MODS","4","1","","","","","","","","","","",""
"74021","PALOMA","PALOMA","11","","","","","","","","","","","DRINK SPECIALS","DRINK SPECIALS","","","","","","","All Levels","CHECK/BAR","LIQUOR","LIQUOR","MIXED DRINKS","All Items","","","BAR MODS","4","1","","","","","","","","","","",""
"74022","SOUR","SOUR","6","","","","","","","","","","","DRAFT BEER","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - DRAFT","","","","","4","1","","","","","","","","","","",""
"74023","SAISON","SAISON","6","","","","","","","","","","","DRAFT BEER","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - DRAFT","","","","","4","1","","","","","","","","","","",""
"74024","ESB","ESB","5","","","","","","","","","","","BOTTLED BEER","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - DRAFT","All Items","","","BAR MODS","4","1","","","","","","","","","","",""
"75001","BUD","BTL BUD","4","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75002","BUD LITE","BUD LITE","4","","","","","","","","","","","","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75003","SAMS HEINEKEN","SAMS HEINEKE","5","","","","","","","","","","","BOTTLED BEER","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75004","FULL SAIL AMBER","FULL SAIL","4","","","","","","","","","","","","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75005","DESC BLK BUTTE","DESC BLK BUT","4","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75006","CORONA","CORONA","4","","","","","","","","","","","","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75007","MEAD","MEAD","11","","","","","","","","","","","BOTTLED BEER","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75008","BUCKLER","BUCKLER","4","","","","","","","","","","","BOTTLED BEER","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75009","PALE ALE","PALE ALE","6","","","","","","","","","","","DRAFT BEER","","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - DRAFT","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75010","TG IPA","TG IPA","4","","","","","","","","","","","","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75011","MADE MARION","MADE MARION","9","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","BEER","BEER","CIDER - BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75012","BRDGPRT RED ALE","BRDGPRT RED ","4","","","","","","","","","","","","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75013","GROUNDBRK GF ","GF BEER","5","","","","","","","","","","","BOTTLED BEER","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75014","ASAHI","ASAHI","5","","","","","","","","","","","BOTTLED BEER","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75015","ANTHEM CHERRY","ANTHEM CHERY","4","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75016","NINK OATIS ST","NIN OATIS ST","4","","","","","","","","","","","","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75017","COORS","","4","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75018","COORS LITE","","4","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75020","CUCUMBER SOUP","CUCMBER SOUP","","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","LIQUOR","LIQUOR","MIXED DRINKS","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75021","NINKASI OKTOB","NINKASI OKTO","3.5","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75022","BEER SPL","BEER SPL","4","","","","","","","","","","","","BEER, ALL","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75023","GOOD LIFE","GOOD LIFE","4","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75024","SUP","SUP","7","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75025","DEAD GUY","DEAD GUY","4","","","","","","","","","","","","","","","","","","","All Levels","CHECK ONLY","BEER","BEER","BEER - BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75026","PRANQSTER","PRANQSTER","4","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","BEER","BEER","BEER - BOTTLE","All Items","","","BAR MODS","","","","","","","","","","","","",""
"75027","BERRY SPRITZ","BERRY SPRITZ","11","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","LIQUOR","LIQUOR","MIXED DRINKS","All Items","","","BAR MODS","","","","","","","","","","","","",""
